date,city,prectot,t2m,rh2m
2020-06-27,seville,0.0,27.48,38.0
2020-06-28,seville,0.0,29.92,37.9
2020-06-29,seville,0.0,31.27,32.19
2020-06-30,seville,0.0,30.11,33.7
2020-07-01,seville,0.0,29.07,40.12
2020-07-02,seville,0.0,29.57,33.07
2020-07-03,seville,0.0,28.81,26.34
2020-07-04,seville,0.0,29.54,32.03
2020-07-05,seville,0.0,31.02,35.81
2020-07-06,seville,0.0,32.66,26.38
2020-07-07,seville,0.0,33.57,22.2
2020-07-08,seville,0.0,31.76,25.1
2020-07-09,seville,0.0,27.67,42.46
2020-07-10,seville,0.0,29.98,31.2
2020-07-11,seville,0.0,30.82,35.65
2020-07-12,seville,0.0,31.07,40.1
2020-07-13,seville,0.0,31.63,38.68
2020-07-14,seville,0.0,31.67,35.48
2020-07-15,seville,0.0,31.0,36.76
2020-07-16,seville,0.0,31.89,35.85
2020-07-17,seville,0.0,32.79,33.43
2020-07-18,seville,0.0,31.6,36.4
2020-07-19,seville,0.0,31.87,36.51
2020-07-20,seville,0.0,33.13,30.41
2020-07-21,seville,0.95,30.03,43.22
2020-07-22,seville,0.04,29.88,44.5
2020-07-23,seville,0.0,32.8,33.11
2020-07-24,seville,0.0,33.31,29.23
2020-07-25,seville,0.0,33.26,25.53
2020-07-26,seville,0.0,34.0,25.43
2020-07-27,seville,0.0,31.47,36.13
2020-07-28,seville,0.0,31.69,34.27
2020-07-29,seville,0.0,32.66,30.22
2020-07-30,seville,0.0,31.86,40.84
2020-07-31,seville,0.0,31.79,38.49
2020-08-01,seville,0.0,33.51,25.66
2020-08-02,seville,0.0,32.65,22.06
2020-08-03,seville,0.0,30.56,27.61
2020-08-04,seville,0.0,31.69,34.29
2020-08-05,seville,0.0,32.26,36.24
2020-08-06,seville,0.0,32.05,34.43
2020-08-07,seville,0.0,31.29,38.74
2020-08-08,seville,0.0,32.35,36.6
2020-08-09,seville,0.02,32.31,31.07
2020-08-10,seville,0.62,31.15,36.2
2020-08-11,seville,10.59,27.96,47.42
2020-08-12,seville,0.21,25.39,54.41
2020-08-13,seville,0.0,26.64,52.17
2020-08-14,seville,0.0,27.12,38.26
2020-08-15,seville,0.0,25.99,35.15
2020-08-16,seville,0.0,25.53,36.8
2020-08-17,seville,0.0,27.13,43.57
2020-08-18,seville,0.0,29.16,37.41
2020-08-19,seville,0.0,29.91,31.7
2020-08-20,seville,0.0,28.38,32.12
2020-08-21,seville,0.0,29.03,44.81
2020-08-22,seville,0.0,30.61,28.32
2020-08-23,seville,0.0,30.27,17.89
2020-08-24,seville,0.0,29.18,37.27
2020-08-25,seville,0.0,29.83,42.51
2020-08-26,seville,0.0,31.58,30.12
2020-08-27,seville,0.0,32.25,23.17
2020-08-28,seville,0.0,28.59,32.55
2020-08-29,seville,0.0,23.93,31.83
2020-08-30,seville,0.0,25.21,24.14
2020-08-31,seville,0.0,25.63,31.84
2020-09-01,seville,0.0,24.14,43.27
2020-09-02,seville,0.0,25.78,38.85
2020-09-03,seville,0.0,26.96,42.6
2020-09-04,seville,0.0,27.05,40.89
2020-09-05,seville,0.0,27.22,43.47
2020-09-06,seville,0.0,28.04,44.48
2020-09-07,seville,0.0,29.06,39.31
2020-09-08,seville,0.0,26.69,43.94
2020-09-09,seville,0.0,26.83,44.96
2020-09-10,seville,0.0,27.33,39.88
2020-09-11,seville,0.0,27.31,39.08
2020-09-12,seville,0.0,29.23,29.38
2020-09-13,seville,0.0,25.28,42.28
2020-09-14,seville,0.05,26.1,52.59
2020-09-15,seville,0.01,26.41,46.9
2020-09-16,seville,0.0,25.46,51.12
2020-09-17,seville,2.24,24.15,65.27
2020-09-18,seville,5.44,22.51,70.53
2020-09-19,seville,2.91,21.77,71.16
2020-09-20,seville,0.0,21.94,63.98
2020-09-21,seville,0.0,23.22,55.41
2020-09-22,seville,0.0,23.38,51.03
2020-09-23,seville,0.0,23.41,52.39
2020-09-24,seville,0.08,23.91,53.86
2020-09-25,seville,0.0,20.69,44.56
2020-09-26,seville,0.0,20.62,39.8
2020-09-27,seville,0.0,21.64,49.89
2020-09-28,seville,0.0,23.45,35.3
2020-09-29,seville,0.0,23.85,35.14
2020-09-30,seville,0.0,22.15,46.84
2020-10-01,seville,0.0,21.79,48.72
2020-10-02,seville,2.34,18.34,62.33
2020-10-03,seville,0.0,15.79,52.96
2020-10-04,seville,0.0,17.74,56.55
2020-10-05,seville,0.0,17.92,53.7
2020-10-06,seville,0.0,20.98,54.3
2020-10-07,seville,0.0,24.39,43.72
2020-10-08,seville,0.0,23.67,37.4
2020-10-09,seville,0.0,23.99,40.88
2020-10-10,seville,0.0,23.42,44.44
2020-10-11,seville,0.0,20.98,38.71
2020-10-12,seville,0.01,18.04,31.01
2020-10-13,seville,0.0,18.96,31.11
2020-10-14,seville,0.0,17.34,46.59
2020-10-15,seville,0.0,16.78,36.31
2020-10-16,seville,0.0,16.6,41.62
2020-10-17,seville,0.0,17.03,53.48
2020-10-18,seville,0.0,18.08,41.73
2020-10-19,seville,0.03,19.5,47.6
2020-10-20,seville,14.77,19.28,68.37
2020-10-21,seville,7.05,17.92,82.69
2020-10-22,seville,16.87,17.15,84.59
2020-10-23,seville,0.19,15.99,75.92
2020-10-24,seville,0.0,15.96,69.7
2020-10-25,seville,3.24,15.71,79.65
2020-10-26,seville,0.2,13.13,71.62
2020-10-27,seville,0.0,13.38,64.9
2020-10-28,seville,0.0,15.49,71.83
2020-10-29,seville,0.03,17.72,64.52
2020-10-30,seville,0.0,18.95,54.76
2020-10-31,seville,0.0,19.57,52.16
2020-11-01,seville,0.0,18.74,59.62
2020-11-02,seville,0.0,18.83,61.8
2020-11-03,seville,0.15,17.32,76.82
2020-11-04,seville,1.58,16.03,78.05
2020-11-05,seville,20.15,17.21,78.94
2020-11-06,seville,2.77,18.51,70.52
2020-11-07,seville,6.78,16.83,80.38
2020-11-08,seville,0.24,15.97,77.12
2020-11-09,seville,2.04,16.14,77.12
2020-11-10,seville,0.02,14.86,71.68
2020-11-11,seville,0.07,15.29,75.51
2020-11-12,seville,0.0,15.57,76.15
2020-11-13,seville,0.63,15.52,85.11
2020-11-14,seville,3.07,16.35,89.11
2020-11-15,seville,0.01,17.58,80.5
2020-11-16,seville,0.02,18.05,79.22
2020-11-17,seville,0.03,17.87,72.94
2020-11-18,seville,0.01,17.58,71.32
2020-11-19,seville,0.0,16.58,69.76
2020-11-20,seville,0.0,15.35,67.82
2020-11-21,seville,0.0,14.12,77.29
2020-11-22,seville,0.0,13.16,75.82
2020-11-23,seville,0.0,11.83,78.29
2020-11-24,seville,1.35,13.21,80.05
2020-11-25,seville,20.34,14.31,87.15
2020-11-26,seville,12.37,11.42,88.15
2020-11-27,seville,4.25,9.85,88.55
2020-11-28,seville,3.55,11.21,87.74
2020-11-29,seville,7.46,13.64,89.28
2020-11-30,seville,0.12,13.25,78.76
2020-12-01,seville,0.0,14.15,71.45
2020-12-02,seville,0.0,11.93,65.67
2020-12-03,seville,0.02,9.63,73.21
2020-12-04,seville,3.8,9.09,84.27
2020-12-05,seville,0.02,6.63,79.34
2020-12-06,seville,0.04,6.93,86.04
2020-12-07,seville,1.47,10.84,90.24
2020-12-08,seville,1.26,10.89,84.37
2020-12-09,seville,0.53,8.79,86.62
2020-12-10,seville,1.4,13.34,95.13
2020-12-11,seville,0.36,15.36,91.56
2020-12-12,seville,0.08,14.71,88.16
2020-12-13,seville,0.01,13.19,85.73
2020-12-14,seville,4.07,13.82,91.12
2020-12-15,seville,0.72,10.63,82.92
2020-12-16,seville,6.94,10.38,91.15
2020-12-17,seville,0.08,11.21,86.34
2020-12-18,seville,0.03,10.73,87.68
2020-12-19,seville,5.81,10.46,95.21
2020-12-20,seville,0.69,10.74,82.56
2020-12-21,seville,0.01,10.34,75.31
2020-12-22,seville,0.0,12.08,76.51
2020-12-23,seville,0.0,12.22,87.93
2020-12-24,seville,0.01,12.84,84.02
2020-12-25,seville,0.0,10.48,68.1
2020-12-26,seville,0.0,4.97,59.87
2020-12-27,seville,0.0,4.89,72.73
2020-12-28,seville,0.58,8.94,81.89
2020-12-29,seville,0.01,5.92,88.5
2020-12-30,seville,0.0,4.59,79.31
2020-12-31,seville,0.35,6.06,85.79
2021-01-01,seville,0.95,6.77,85.64
2021-01-02,seville,0.01,4.39,74.32
2021-01-03,seville,0.0,3.62,75.35
2021-01-04,seville,0.12,4.97,84.2
2021-01-05,seville,0.03,5.82,77.84
2021-01-06,seville,5.84,5.91,77.8
2021-01-07,seville,12.46,4.58,87.31
2021-01-08,seville,43.58,5.97,94.71
2021-01-09,seville,1.07,3.36,81.96
2021-01-10,seville,0.98,2.96,85.21
2021-01-11,seville,0.87,2.42,80.22
2021-01-12,seville,0.0,1.85,76.55
2021-01-13,seville,0.0,4.39,67.77
2021-01-14,seville,0.0,5.07,76.03
2021-01-15,seville,0.0,5.52,81.27
2021-01-16,seville,0.0,5.87,75.42
2021-01-17,seville,0.0,7.37,73.76
2021-01-18,seville,0.0,8.46,63.77
2021-01-19,seville,0.38,8.52,85.42
2021-01-20,seville,11.69,11.47,91.08
2021-01-21,seville,2.8,12.21,88.95
2021-01-22,seville,1.55,12.47,83.05
2021-01-23,seville,0.61,11.4,88.8
2021-01-24,seville,0.96,13.54,85.98
2021-01-25,seville,0.96,13.17,92.66
2021-01-26,seville,0.97,13.22,93.5
2021-01-27,seville,0.03,14.27,87.68
2021-01-28,seville,0.01,15.07,80.51
2021-01-29,seville,0.2,13.62,85.91
2021-01-30,seville,0.54,12.86,82.04
2021-01-31,seville,0.15,12.19,87.58
2021-02-01,seville,0.08,12.31,87.2
2021-02-02,seville,0.02,11.45,88.36
2021-02-03,seville,0.26,12.03,90.67
2021-02-04,seville,2.8,12.9,87.57
2021-02-05,seville,4.1,12.13,87.77
2021-02-06,seville,1.58,10.52,87.66
2021-02-07,seville,1.58,9.63,84.95
2021-02-08,seville,9.99,12.11,85.9
2021-02-09,seville,5.78,12.52,90.2
2021-02-10,seville,4.36,14.06,91.74
2021-02-11,seville,0.39,13.95,88.81
2021-02-12,seville,0.26,12.85,80.6
2021-02-13,seville,0.0,9.31,83.45
2021-02-14,seville,0.0,11.45,69.87
2021-02-15,seville,0.0,11.48,79.0
2021-02-16,seville,0.0,11.95,79.94
2021-02-17,seville,0.0,13.81,72.72
2021-02-18,seville,0.01,12.33,74.69
2021-02-19,seville,0.03,11.65,79.3
2021-02-20,seville,0.0,11.53,80.55
2021-02-21,seville,8.43,10.11,85.06
2021-02-22,seville,0.01,9.18,78.78
2021-02-23,seville,0.0,10.33,73.41
2021-02-24,seville,0.0,11.56,81.21
2021-02-25,seville,0.18,12.46,82.74
2021-02-26,seville,1.63,13.82,74.33
2021-02-27,seville,0.0,12.33,75.07
2021-02-28,seville,0.09,12.33,76.88
2021-03-01,seville,0.45,13.3,75.53
2021-03-02,seville,0.01,14.64,70.07
2021-03-03,seville,0.0,13.81,71.09
2021-03-04,seville,0.14,11.65,80.96
2021-03-05,seville,10.14,11.52,90.32
2021-03-06,seville,2.6,14.0,76.44
2021-03-07,seville,2.7,14.03,74.88
2021-03-08,seville,0.87,12.1,74.23
2021-03-09,seville,0.02,11.37,71.92
2021-03-10,seville,0.0,12.35,64.33
2021-03-11,seville,0.0,13.72,68.62
2021-03-12,seville,0.0,13.28,77.97
2021-03-13,seville,0.0,12.17,69.1
2021-03-14,seville,0.0,12.17,67.4
2021-03-15,seville,0.0,14.12,63.81
2021-03-16,seville,0.0,14.05,70.22
2021-03-17,seville,0.0,13.96,63.69
2021-03-18,seville,0.04,11.93,57.3
2021-03-19,seville,1.54,10.34,63.81
2021-03-20,seville,0.23,9.98,60.84
2021-03-21,seville,0.0,9.91,55.7
2021-03-22,seville,0.0,12.72,58.0
2021-03-23,seville,0.0,14.13,61.2
2021-03-24,seville,0.0,14.64,67.62
2021-03-25,seville,0.0,14.67,67.98
2021-03-26,seville,0.0,15.52,65.68
2021-03-27,seville,0.0,16.01,61.64
2021-03-28,seville,0.0,16.52,63.17
2021-03-29,seville,0.0,17.21,61.38
2021-03-30,seville,0.0,18.36,57.33
2021-03-31,seville,0.0,18.8,50.01
2021-04-01,seville,0.29,17.09,68.12
2021-04-02,seville,0.04,16.41,71.47
2021-04-03,seville,0.93,16.44,69.75
2021-04-04,seville,1.12,17.42,66.7
2021-04-05,seville,0.01,18.02,66.9
2021-04-06,seville,0.0,19.55,57.35
2021-04-07,seville,0.0,18.75,57.29
2021-04-08,seville,0.0,16.64,64.88
2021-04-09,seville,0.02,16.98,66.81
2021-04-10,seville,1.1,16.36,74.32
2021-04-11,seville,3.06,16.93,74.68
2021-04-12,seville,0.0,18.85,63.12
2021-04-13,seville,0.0,18.27,65.14
2021-04-14,seville,0.59,15.55,76.51
2021-04-15,seville,2.89,15.11,81.06
2021-04-16,seville,2.08,16.16,74.65
2021-04-17,seville,0.16,16.2,57.1
2021-04-18,seville,0.02,16.9,43.71
2021-04-19,seville,0.11,17.95,59.18
2021-04-20,seville,0.02,16.94,64.82
2021-04-21,seville,0.88,16.46,69.24
2021-04-22,seville,1.82,18.34,66.25
2021-04-23,seville,0.02,17.87,65.44
2021-04-24,seville,2.48,16.47,72.79
2021-04-25,seville,2.54,17.39,73.86
2021-04-26,seville,3.85,15.96,81.37
2021-04-27,seville,10.03,16.78,77.7
2021-04-28,seville,0.51,16.3,71.1
2021-04-29,seville,0.31,15.68,66.82
2021-04-30,seville,0.07,15.36,58.85
2021-05-01,seville,0.0,14.42,57.86
2021-05-02,seville,0.0,16.15,50.18
2021-05-03,seville,0.31,16.85,59.53
2021-05-04,seville,0.01,20.02,59.21
2021-05-05,seville,0.0,20.9,51.88
2021-05-06,seville,0.0,21.53,48.93
2021-05-07,seville,0.0,22.13,49.18
2021-05-08,seville,0.08,23.39,45.52
2021-05-09,seville,3.75,18.81,65.29
2021-05-10,seville,2.25,15.14,64.42
2021-05-11,seville,0.02,15.74,57.15
2021-05-12,seville,0.0,18.37,56.68
2021-05-13,seville,0.0,19.04,58.39
2021-05-14,seville,0.0,20.1,56.94
2021-05-15,seville,0.0,22.95,49.69
2021-05-16,seville,0.0,23.56,54.77
2021-05-17,seville,0.0,23.54,50.38
2021-05-18,seville,0.0,23.67,46.44
2021-05-19,seville,0.0,25.19,48.12
2021-05-20,seville,0.0,24.55,49.53
2021-05-21,seville,0.0,24.21,49.38
2021-05-22,seville,0.0,21.39,42.08
2021-05-23,seville,1.7,19.6,39.92
2021-05-24,seville,0.0,19.95,49.01
2021-05-25,seville,0.0,22.84,42.91
2021-05-26,seville,0.0,23.48,46.33
2021-05-27,seville,1.52,19.8,63.03
2021-05-28,seville,0.21,24.02,57.06
2021-05-29,seville,0.0,25.67,50.82
2021-05-30,seville,0.0,25.16,48.51
2021-05-31,seville,0.02,24.16,53.2
2021-06-01,seville,0.01,21.58,55.62
2021-06-02,seville,0.0,22.69,49.18
2021-06-03,seville,0.0,23.55,49.6
2021-06-04,seville,0.48,24.75,47.07
2021-06-05,seville,1.77,22.88,52.07
2021-06-06,seville,0.03,25.75,46.19
2021-06-07,seville,0.0,28.05,37.08
2021-06-08,seville,0.0,28.81,33.35
2021-06-09,seville,0.0,29.46,34.15
2021-06-10,seville,0.0,29.86,31.01
2021-06-11,seville,0.0,28.3,34.91
2021-06-12,seville,1.63,26.59,42.21
2021-06-13,seville,0.05,27.52,44.74
2021-06-14,seville,0.02,28.19,42.21
2021-06-15,seville,0.0,26.1,50.54
2021-06-16,seville,0.01,24.03,54.98
2021-06-17,seville,3.74,21.98,65.48
2021-06-18,seville,3.89,21.32,63.95
2021-06-19,seville,0.01,21.23,52.88
2021-06-20,seville,0.11,21.01,59.37
2021-06-21,seville,0.08,21.83,52.48
2021-06-22,seville,0.0,23.51,45.26
2021-06-23,seville,0.01,25.57,38.37
2021-06-24,seville,0.0,26.98,37.76
2021-06-25,seville,0.0,27.43,42.51
2021-06-26,seville,0.0,27.79,40.93
2021-06-27,seville,0.0,26.73,41.43
2021-06-28,seville,0.0,26.25,24.34
2021-06-29,seville,0.0,27.39,26.92
2021-06-30,seville,0.0,27.96,27.15
2021-07-01,seville,0.0,27.71,36.63
2021-07-02,seville,0.0,28.25,34.99
2021-07-03,seville,0.0,29.25,29.43
2021-07-04,seville,0.0,29.3,34.45
2021-07-05,seville,0.0,30.18,34.44
2021-07-06,seville,0.0,28.15,38.54
2021-07-07,seville,0.0,26.56,27.01
2021-07-08,seville,0.0,27.99,24.95
2021-07-09,seville,0.0,29.43,41.98
2021-07-10,seville,0.0,31.1,38.28
2021-07-11,seville,0.0,30.24,38.95
2021-07-12,seville,0.06,28.12,33.78
2021-07-13,seville,0.0,27.01,26.11
2021-07-14,seville,0.0,28.85,24.69
2021-07-15,seville,0.0,29.09,38.7
2021-07-16,seville,0.0,30.3,36.2
2021-07-17,seville,0.0,31.39,31.93
2021-07-18,seville,0.0,31.85,29.58
2021-07-19,seville,0.0,30.11,27.2
2021-07-20,seville,0.0,27.32,37.01
2021-07-21,seville,0.0,29.34,29.73
2021-07-22,seville,0.0,31.68,25.11
2021-07-23,seville,0.0,31.09,22.49
2021-07-24,seville,0.0,29.17,24.48
2021-07-25,seville,0.0,28.75,33.0
2021-07-26,seville,0.0,28.72,44.21
2021-07-27,seville,0.0,29.99,37.24
2021-07-28,seville,0.0,31.28,32.32
2021-07-29,seville,0.0,30.12,40.87
2021-07-30,seville,0.0,30.13,34.54
2021-07-31,seville,0.0,26.14,33.21
2021-08-01,seville,0.0,24.94,30.96
2021-08-02,seville,0.0,26.96,39.86
2021-08-03,seville,0.0,28.79,36.71
2021-08-04,seville,0.0,30.1,28.58
2021-08-05,seville,0.0,30.82,22.65
2021-08-06,seville,0.0,31.52,28.57
2021-08-07,seville,0.0,27.87,34.2
2021-08-08,seville,0.0,26.99,28.59
2021-08-09,seville,0.0,29.1,41.18
2021-08-10,seville,0.0,30.74,35.58
2021-08-11,seville,0.0,30.96,43.38
2021-08-12,seville,0.0,32.05,44.7
2021-08-13,seville,0.0,35.37,28.11
2021-08-14,seville,0.0,34.54,25.32
2021-08-15,seville,0.0,35.35,19.55
2021-08-16,seville,0.0,33.67,10.69
2021-08-17,seville,0.0,30.68,24.21
2021-08-18,seville,0.0,29.46,49.44
2021-08-19,seville,0.0,28.72,48.53
2021-08-20,seville,0.0,28.98,41.25
2021-08-21,seville,0.0,29.75,28.79
2021-08-22,seville,0.0,31.76,33.67
2021-08-23,seville,0.0,31.84,39.28
2021-08-24,seville,0.27,29.19,54.45
2021-08-25,seville,1.47,27.99,54.95
2021-08-26,seville,0.0,28.91,43.18
2021-08-27,seville,0.0,27.97,43.85
2021-08-28,seville,0.0,27.22,43.56
2021-08-29,seville,0.0,26.91,45.69
2021-08-30,seville,0.0,27.21,35.17
2021-08-31,seville,0.01,28.42,37.19
2021-09-01,seville,0.32,27.37,44.92
2021-09-02,seville,0.01,26.43,49.61
2021-09-03,seville,0.0,27.04,44.71
2021-09-04,seville,0.0,28.41,35.19
2021-09-05,seville,0.0,29.15,37.05
2021-09-06,seville,0.0,28.11,42.87
2021-09-07,seville,0.0,27.78,44.72
2021-09-08,seville,0.0,25.51,53.6
2021-09-09,seville,0.0,25.7,49.96
2021-09-10,seville,0.0,26.51,42.95
2021-09-11,seville,0.0,27.62,37.75
2021-09-12,seville,0.02,28.53,35.37
2021-09-13,seville,2.21,25.77,55.25
2021-09-14,seville,19.06,22.52,79.31
2021-09-15,seville,1.84,22.56,71.68
2021-09-16,seville,0.11,24.09,59.15
2021-09-17,seville,0.0,24.67,53.48
2021-09-18,seville,0.0,23.58,53.06
2021-09-19,seville,0.0,23.62,43.55
2021-09-20,seville,0.0,24.37,42.82
2021-09-21,seville,2.85,23.13,55.21
2021-09-22,seville,1.41,23.11,63.06
2021-09-23,seville,3.62,23.84,67.53
2021-09-24,seville,0.96,21.77,74.59
2021-09-25,seville,0.02,20.78,70.43
2021-09-26,seville,0.0,22.5,56.86
2021-09-27,seville,0.0,23.39,48.93
2021-09-28,seville,0.0,23.2,49.44
2021-09-29,seville,0.0,23.19,46.31
2021-09-30,seville,0.0,23.84,47.82
2021-10-01,seville,0.0,23.23,50.48
2021-10-02,seville,0.0,23.01,48.88
2021-10-03,seville,4.61,18.34,70.9
2021-10-04,seville,0.0,16.9,50.69
2021-10-05,seville,0.0,19.43,58.43
2021-10-06,seville,0.0,22.93,52.54
2021-10-07,seville,0.0,23.23,45.28
2021-10-08,seville,0.0,23.35,40.12
2021-10-09,seville,0.0,22.19,56.33
2021-10-10,seville,0.0,21.77,60.22
2021-10-11,seville,0.0,21.96,51.68
2021-10-12,seville,0.0,22.44,49.74
2021-10-13,seville,0.0,21.97,48.81
2021-10-14,seville,0.0,20.69,58.65
2021-10-15,seville,0.0,21.68,54.47
2021-10-16,seville,0.0,21.84,42.58
2021-10-17,seville,0.33,22.09,46.28
2021-10-18,seville,0.0,23.18,57.31
2021-10-19,seville,0.0,23.09,56.4
2021-10-20,seville,0.0,22.77,51.31
2021-10-21,seville,0.0,20.75,52.59
2021-10-22,seville,0.0,18.1,50.02
2021-10-23,seville,0.0,19.34,54.62
2021-10-24,seville,0.0,19.67,50.74
2021-10-25,seville,0.0,19.25,49.37
2021-10-26,seville,0.0,18.83,47.03
2021-10-27,seville,0.0,18.9,58.67
2021-10-28,seville,0.0,18.73,62.42
2021-10-29,seville,3.08,17.98,81.53
2021-10-30,seville,6.04,21.02,84.45
2021-10-31,seville,4.12,21.33,83.22
2021-11-01,seville,10.24,20.54,83.13
2021-11-02,seville,0.18,16.62,72.97
2021-11-03,seville,0.25,13.68,69.53
2021-11-04,seville,0.0,11.29,67.53
2021-11-05,seville,0.0,10.99,59.0
2021-11-06,seville,0.0,10.35,57.38
2021-11-07,seville,0.0,9.52,56.22
2021-11-08,seville,0.0,11.94,64.07
2021-11-09,seville,0.0,13.07,63.08
2021-11-10,seville,0.0,13.54,61.2
2021-11-11,seville,0.0,13.08,54.16
2021-11-12,seville,0.0,12.76,56.36
2021-11-13,seville,0.0,14.48,60.22
2021-11-14,seville,0.0,14.56,58.63
2021-11-15,seville,0.0,12.52,63.07
2021-11-16,seville,0.0,11.98,62.5
2021-11-17,seville,0.0,11.21,62.28
2021-11-18,seville,0.01,12.87,65.63
2021-11-19,seville,0.05,14.57,65.58
2021-11-20,seville,8.21,13.82,86.14
2021-11-21,seville,2.27,13.59,80.87
2021-11-22,seville,2.97,11.88,79.47
2021-11-23,seville,0.29,7.62,73.86
2021-11-24,seville,0.09,7.3,77.51
2021-11-25,seville,1.98,8.47,83.0
2021-11-26,seville,0.14,9.14,71.59
2021-11-27,seville,0.02,6.84,72.93
2021-11-28,seville,0.0,5.96,70.58
2021-11-29,seville,0.0,9.7,80.44
2021-11-30,seville,0.0,8.42,77.02
2021-12-01,seville,0.06,8.87,71.44
2021-12-02,seville,0.1,9.77,69.55
2021-12-03,seville,0.0,8.02,64.57
2021-12-04,seville,0.01,9.37,83.77
2021-12-05,seville,0.0,9.01,80.9
2021-12-06,seville,0.0,9.22,75.25
2021-12-07,seville,0.5,10.66,86.02
2021-12-08,seville,1.21,10.84,78.3
2021-12-09,seville,0.0,9.6,84.44
2021-12-10,seville,0.0,11.56,85.88
2021-12-11,seville,0.0,12.44,76.23
2021-12-12,seville,0.0,13.24,70.04
2021-12-13,seville,0.0,11.71,75.14
2021-12-14,seville,0.0,10.94,68.25
2021-12-15,seville,0.0,9.83,74.41
2021-12-16,seville,0.0,10.27,73.48
2021-12-17,seville,0.01,11.09,73.85
2021-12-18,seville,0.0,10.83,75.13
2021-12-19,seville,0.0,11.83,77.68
2021-12-20,seville,0.12,12.31,85.76
2021-12-21,seville,10.45,13.97,82.69
2021-12-22,seville,10.75,13.05,92.67
2021-12-23,seville,26.51,13.36,93.95
2021-12-24,seville,18.64,13.39,96.7
2021-12-25,seville,22.47,13.65,94.07
2021-12-26,seville,1.58,13.36,93.25
2021-12-27,seville,1.32,15.34,91.31
2021-12-28,seville,0.15,13.89,88.29
2021-12-29,seville,0.0,11.11,83.74
2021-12-30,seville,0.01,12.22,74.17
2021-12-31,seville,0.0,12.94,70.01
2022-01-01,seville,0.0,12.86,64.76
2022-01-02,seville,0.0,11.35,71.24
2022-01-03,seville,0.0,12.7,68.64
2022-01-04,seville,0.57,10.56,84.9
2022-01-05,seville,0.57,9.02,84.15
2022-01-06,seville,0.26,8.97,78.13
2022-01-07,seville,0.01,7.59,77.48
2022-01-08,seville,0.0,7.52,70.35
2022-01-09,seville,0.0,7.39,86.78
2022-01-10,seville,0.0,10.35,87.5
2022-01-11,seville,0.01,11.13,78.43
2022-01-12,seville,0.01,10.0,82.02
2022-01-13,seville,0.0,8.2,75.67
2022-01-14,seville,0.05,8.17,76.18
2022-01-15,seville,0.0,8.19,75.73
2022-01-16,seville,0.0,7.57,75.43
2022-01-17,seville,0.0,7.87,74.1
2022-01-18,seville,0.0,8.72,73.44
2022-01-19,seville,0.0,8.7,70.71
2022-01-20,seville,0.0,7.77,72.3
2022-01-21,seville,0.0,7.61,75.85
2022-01-22,seville,0.0,8.67,78.25
2022-01-23,seville,0.01,9.38,81.11
2022-01-24,seville,0.87,10.14,81.71
2022-01-25,seville,0.06,10.31,72.48
2022-01-26,seville,0.01,10.61,73.16
2022-01-27,seville,0.0,11.37,71.57
2022-01-28,seville,0.0,10.25,69.51
2022-01-29,seville,0.0,10.75,58.73
2022-01-30,seville,0.0,12.12,44.96
2022-01-31,seville,0.0,11.66,56.92
2022-02-01,seville,0.0,9.93,62.27
2022-02-02,seville,0.0,12.19,65.1
2022-02-03,seville,0.0,12.72,58.88
2022-02-04,seville,1.06,11.92,65.73
2022-02-05,seville,0.08,12.48,73.85
2022-02-06,seville,0.0,12.01,76.05
2022-02-07,seville,0.0,11.95,66.02
2022-02-08,seville,0.0,11.4,75.03
2022-02-09,seville,0.0,11.47,70.97
2022-02-10,seville,0.0,11.73,68.21
2022-02-11,seville,0.0,13.6,60.65
2022-02-12,seville,0.03,12.21,76.27
2022-02-13,seville,0.04,12.24,77.64
2022-02-14,seville,1.04,10.82,73.93
2022-02-15,seville,0.0,9.22,65.94
2022-02-16,seville,0.0,10.48,74.11
2022-02-17,seville,0.0,13.15,71.9
2022-02-18,seville,0.0,13.77,67.42
2022-02-19,seville,0.0,13.26,71.86
2022-02-20,seville,0.05,13.2,66.59
2022-02-21,seville,0.0,12.59,57.01
2022-02-22,seville,0.0,14.48,49.97
2022-02-23,seville,0.0,13.83,55.35
2022-02-24,seville,0.39,12.87,73.69
2022-02-25,seville,0.78,14.28,77.63
2022-02-26,seville,1.75,14.53,75.85
2022-02-27,seville,0.27,14.5,71.48
2022-02-28,seville,0.0,13.15,69.81
